district_name,vilname,schcd,schname,schmgt_desc,schmgt,schcat,rururb,schcat_desc,rururb,schtype,pincd,disthq,distcrc,estdyear,lowclass,highclass,ppsec_yn,ppstudent,ppteacher,workdays,schres_yn,resitype,schshi_yn,noinspect,visitscrc,visitsbrc,conti_r,conti_e,tlm_r,tlm_e,funds_e,funds_r,osrc_e,osrc_r,tchsan,tchpos,parapos,ntpos,medinstr1,medinstr2,medinstr3,medinstr4,supvar1,supvar2,supvar3,supvar4,supvar5,schmntcgrant_r,schmntcgrant_e,tle_r,tle_e,postaladdr,stdcode1,phone1,mobile1,stdcode2,phone2,mobile2,email,website,parasanct_ele,tchsanct_sec,tchposn_sec,parasanct_sec,paraposn_sec,tchsanct_hsec,tchposn_hsec,parasanct_hsec,paraposn_hsec,tchregu_upr,tchpara_upr,tchpart_upr,tchsanct_pr,parasanct_pr,ntsanct_sec,ntposn_sec,ntsanct_hsec,ntposn_hsec,anganwadi_yn,anganwadi_stu,anganwadi_tch,latdeg,latmin,latsec,londeg,lonmin,lonsec,approachbyroad,yearrecog,yearupgrd,cwsnsch_yn,visitsrtcwsn,distp,distu,dists,disth,meds1,meds2,meds3,meds4,medh1,medh2,medh3,medh4,boardsec,boardhsec,yearrecogs,yearrecogh,yearupgrds,yearupgrdh,schresupr_yn,schressec_yn,schreshsec_yn,cpp_b,cpp_g,c1_b,c1_g,c2_b,c2_g,c3_b,c3_g,c4_b,c4_g,c5_b,c5_g,c6_b,c6_g,c7_b,c7_g,c8_b,c8_g,c9_b,c9_g,c10_b,c10_g,c11_b,c11_g,c12_b,c12_g,tch_m,tch_f,tch_t,tchpri,tchupr,tchsec,tchhsec,tchnr_clstaught,tchcwsntrnd,tchdisable,tchregu,tchcont,tchpart
MAMIT,KAWRTHAH,15010101004,GOVT. KAWRTHAH P/S-IV,Department of Education,1,1,1,Primary,Rural,3,796431,38,0,1993,1,4,2,0,0,0,2,5,2,0,12,3,5000,5000,0,0,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,8974406008,,,9862132617,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,99,19,92,37,37,1,1998,0,2,0,0,999,1,0,,,,,,,,,5,5,,,,,9,0,0,0,0,7,5,3,3,2,6,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,3,2,1,0
MAMIT,KAWRTHAH,15010101005,GOVT. KAWRTHAH M/S-I,Department of Education,1,4,1,Upper Primary only,Rural,3,796431,40,1,1946,5,8,2,0,0,0,2,5,2,0,12,2,7000,7000,0,0,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9729915582,,,9862098414,,,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,2,0,0,24,50,43,92,37,65,1,1950,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,1,11,6,7,5,0,0,0,0,0,0,0,0,5,4,9,0,9,0,0,0,0,9,3,4,2
MAMIT,KAWRTHAH,15010101006,GOVT. KAWRTHAH M/S-II,Department of Education,1,4,1,Upper Primary only,Rural,3,796441,30,0,1987,5,8,2,0,0,0,2,5,2,1,13,2,7000,7000,0,0,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,8974131802,,,9862152626,,,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,0,0,0,2,0,0,23,99,17,92,37,36,1,1990,0,2,0,0,999,0,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,11,12,16,12,9,14,0,0,0,0,0,0,0,0,4,5,9,0,9,0,0,0,0,9,6,1,2
MAMIT,KAWRTHAH,15010101007,"HALIDAY ENGLISH MEDIUM SCHOOL P/S, KAWRTHAH (Pvt.)",Pvt. Unaided,5,1,1,Primary,Rural,3,796431,23,0,1996,1,5,1,24,2,0,2,5,2,0,8,1,0,0,0,0,0,0,0,0,0,0,4,0,19,98,98,98,,,,,,0,0,0,0,,,,8974397284,,,9862423445,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,8,92,37,49,1,1997,1997,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,11,13,12,9,5,3,4,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0,0,0,0,4,0,4,0
MAMIT,KAWRTHAH,15010101009,GOVT. KAWRTHAH HIGHER SECONDARY SCHOOL,Department of Education,1,11,1,Higher Secondary only/Jr. College,Rural,9,796441,,,1996,11,12,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9612087842,,,,,,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,2,0,0,23,59,53,92,22,40,1,0,0,2,0,0,0,0,0,,,,,,,,,5,2,0,1996,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,23,17,7,4,11,0,0,0,11,0,0,11,5,6,0
MAMIT,KAWRTHAH,15010101010,GOVT. KAWRTHAH HIGH SCHOOL,Department of Education,1,8,1,Secondary Only,Rural,3,796441,,,1956,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9862497578,,,9862598894,,,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,59,53,92,22,40,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1956,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,12,9,0,0,0,0,3,2,5,0,0,5,0,0,0,5,4,1,0
MAMIT,KAWRTHAH,15010101011,KAWRTHAH HIGH SCHOOL II,ADHOC AIDED                                                                ,18,8,1,Secondary Only,Rural,3,796441,,,1997,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,8730803736,,,9612100467,,,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,0,18,92,22,34,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1998,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,11,4,0,0,0,0,4,4,8,0,0,8,0,0,0,8,0,8,0
MAMIT,KAWRTHAH,15010101012,"ST.IGNATIUS ENGLISH PRIMARY SCHOOL, KAWRTHAH (Pvt.)",Church                                                                     ,12,1,1,Primary,Rural,3,796431,0,0,2007,1,5,1,32,2,0,2,5,2,0,8,1,0,0,0,0,0,0,0,0,0,0,5,0,19,98,98,98,,,,,,0,0,0,0,,,,9862494189,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,0,62,92,37,61,1,2008,,2,0,0,0,0,0,,,,,,,,,0,0,,,,,9,0,0,14,18,3,2,0,0,4,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,5,0,0,0,0,0,5,0,5,0
MAMIT,KAWRTHAH,15010101013,PRESBYTERIAN ENGLISH SCHOOL KAWRTHAH,Church                                                                     ,12,1,1,Primary,Rural,3,796441,0,0,2012,1,5,1,70,2,0,2,5,2,1,6,1,0,0,0,0,0,0,0,0,0,0,9,0,19,98,98,98,,,,,,0,0,0,0,,,,9863373648,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,99,80,92,37,57,1,2012,,2,0,0,0,0,0,,,,,,,,,0,0,,,,,9,0,0,43,27,15,18,22,16,15,19,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,9,0,0,0,0,0,9,0,9,0
MAMIT,KAWRTHAH,15010101014,HALLIDAY ENGLISH MEDIUM SCHOOL M/S (Pvt.),LUMPSUM AIDED                                                              ,17,4,1,Upper Primary only,Rural,3,796431,0,0,1996,5,8,9,0,0,0,9,9,2,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,8974397284,,,9863423445,,,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,9,0,0,24,0,8,92,37,49,1,1997,1997,2,0,0,0,0,0,,,,,,,,,0,0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,4,7,5,6,4,0,0,0,0,0,0,0,0,2,3,5,0,5,0,0,0,0,5,0,4,1
MAMIT,KAWRTHAH,15010101015,"ST.IGNATIUS ENGLISH MIDDLE SCHOOL, KAWRTHAH (Pvt.)",Church                                                                     ,12,4,1,Upper Primary only,Rural,3,796431,0,0,2007,5,8,9,0,0,0,9,9,2,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,24,,62,92,37,61,1,2008,,2,0,0,0,0,0,,,,,,,,,0,0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,2,1,2,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,4,0,4,0
MAMIT,RENGDIL,15010101101,GOVT. RENGDIL GOVT. P/S-I,Department of Education,1,1,1,Primary,Rural,3,796441,58,10,1928,1,4,2,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,25,98,98,98,,,,,,0,0,0,0,,,,9862018211,,,9862270935,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,6,86,92,38,72,1,1930,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,17,10,15,17,11,12,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,3,1,2,0
MAMIT,RENGDIL,15010101102,GOVT. RENGDIL GOVT. P/S-II,Department of Education,1,1,1,Primary,Rural,3,796441,18,10,1971,1,4,2,0,0,0,2,5,2,0,12,2,5000,5000,0,0,0,0,0,0,0,1,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,8413886922,,,9862434634,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,24,7,36,92,39,3,1,1972,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,7,10,9,9,8,7,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,1,1,0
MAMIT,RENGDIL,15010101103,GOVT. RENGDIL GOVT. M/S-I,Department of Education,1,4,1,Upper Primary only,Rural,3,796441,10,10,1964,5,8,2,0,0,0,2,5,2,7,15,2,7000,7000,0,0,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862973757,,,9612136317,,,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,2,0,0,24,7,23,92,38,86,1,1970,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,9,7,11,8,13,16,14,8,0,0,0,0,0,0,0,0,5,4,9,0,9,0,0,0,0,9,3,4,2
MAMIT,RENGDIL,15010101104,GOVT. RENGDIL GOVT. M/S-II,Department of Education,1,4,1,Upper Primary only,Rural,3,796445,50,10,1998,5,8,2,0,0,0,2,5,2,0,10,2,7000,7000,0,0,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,8131962099,,,9615443584,,,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,2,0,0,24,6,82,92,38,68,1,2000,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,6,13,12,5,4,0,0,0,0,0,0,0,0,4,4,8,0,8,0,0,0,0,8,5,1,2
MAMIT,RENGDIL,15010101105,STONE QUARRY P/S (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796441,23,5,2005,1,4,2,0,0,0,2,5,2,1,10,2,5000,5000,0,0,0,0,0,0,0,0,2,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9612061866,,,8415061747,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,2,56,92,37,74,1,2005,0,2,0,0,5,5,0,,,,,,,,,5,5,,,,,9,0,0,0,0,4,7,4,3,2,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,0,2,0
MAMIT,RENGDIL,15010101106,GOVT. RENGDIL HIGH SCHOOL,Department of Education,1,8,1,Secondary Only,Rural,3,796441,,,1970,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,09612177701,,,,,,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,24,4,2,92,23,14,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1971,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,8,15,0,0,0,0,4,2,6,0,0,6,0,0,0,6,4,2,0
MAMIT,TUIDAM,15010101201,GOVT. TUIDAM P/S,Department of Education,1,1,1,Primary,Rural,3,796441,38,10,1975,1,4,2,0,0,0,2,5,2,2,13,1,5000,5000,0,0,0,0,0,0,0,4,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862685210,,,9862685210,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,92,79,92,36,92,1,1980,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,6,5,5,6,7,5,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,0,0,0,0,0,5,4,1,0
MAMIT,TUIDAM,15010101202,TUIDAM P/S-II (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796441,45,10,2005,1,4,2,0,0,0,2,5,2,1,12,1,5000,5000,0,0,0,0,0,0,0,0,3,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862136048,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,92,94,92,37,8,1,2005,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,7,8,6,7,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,3,0
MAMIT,TUIDAM,15010101203,GOVT. TUIDAM M/S,Department of Education,1,4,1,Upper Primary only,Rural,3,796441,38,10,1976,5,8,2,0,0,0,2,5,2,1,13,2,7000,7000,0,0,0,0,0,0,0,0,0,1,25,98,98,98,,,,,,7500,7500,0,0,,,,8414959028,,,8974590498,,,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,0,0,0,2,0,0,23,92,81,92,36,90,1,1980,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,7,17,15,17,13,13,12,17,0,0,0,0,0,0,0,0,6,5,11,0,11,0,0,0,0,11,6,3,2
MAMIT,TUIDAM,15010101204,NEW EDEN P/S (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796441,48,28,2007,1,4,2,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,98,98,98,,,,,,0,0,0,0,,,,9612359277,,,986355540,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,92,81,92,36,90,1,2007,0,2,0,0,0,20,0,,,,,,,,,5,5,,,,,9,0,0,0,0,12,15,10,15,12,13,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,2,0,2,0
MAMIT,TUIDAM,15010101205,TUMPANGLUI P/S (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796441,55,20,2003,1,4,2,0,0,0,2,5,2,1,10,2,5000,5000,0,0,0,0,0,0,0,0,3,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862234414,,,986230675,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,94,54,92,31,28,1,2003,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,16,19,10,14,9,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,3,0
MAMIT,TUIDAM,15010101206,TUMPANGLUI UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796441,55,20,2008,5,8,2,0,0,0,2,5,2,0,8,1,7000,7000,0,0,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862367422,,,,,,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,23,94,51,92,31,26,1,2008,0,2,0,0,0,10,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,10,2,3,1,2,0,0,0,0,0,0,0,0,3,1,4,0,4,0,0,0,0,4,0,3,1
MAMIT,TUIDAM,15010101207,NEW EDEN UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796441,45,28,2008,5,8,2,0,0,0,2,5,2,0,10,2,7000,7000,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,7500,7500,0,0,,,,9612998843,,,8414961121,,,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,23,94,51,92,31,26,1,2008,0,2,0,0,0,20,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,9,6,5,5,2,5,3,2,0,0,0,0,0,0,0,0,2,2,4,0,4,0,0,0,0,4,0,3,1
MAMIT,TUIDAM,15010101215,LMS P/S TUIDAM (Pvt.),Pvt. Unaided,5,1,1,Primary,Rural,3,796441,35,10,2009,1,5,1,48,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,98,98,98,,,,,,0,0,0,0,,,,8415845464,,,7308172175,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,92,84,92,36,84,1,2009,2009,2,0,0,0,0,0,,,,,,,,,5,5,,,,,2,0,0,21,27,7,8,6,5,9,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,6,0,0,0,0,0,6,0,6,0
MAMIT,TUIDAM,15010101221,GOVT. TUIDAM HIGH SCHOOL,Department of Education,1,8,1,Secondary Only,Rural,3,796441,,,1992,9,10,2,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,9612466847,,,8414958812,,,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25,55,38,92,92,22,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1992,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,17,12,0,0,0,0,5,1,6,0,0,6,0,0,0,6,4,2,0
MAMIT,TUIDAM,15010101222,LMS M/S TUIDAM (Pvt.),Pvt. Unaided,5,4,1,Upper Primary only,Rural,3,796431,0,0,2009,5,8,9,0,0,0,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,8415845464,,,7308172175,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,23,92,84,92,36,84,1,2009,,2,0,0,0,0,0,,,,,,,,,0,0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,4,6,5,1,3,0,0,0,0,0,0,0,0,3,2,5,0,5,0,0,0,0,5,0,5,0
MAMIT,KAWRTETHAWVENG,15010101301,GOVT. KAWRTETHAWVENG P/S-I,Department of Education,1,1,1,Primary,Rural,3,796441,40,0,1935,1,4,2,0,0,0,2,5,2,1,4,0,5000,5000,0,0,0,0,0,0,0,3,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9612330315,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,3,86,92,37,36,1,1950,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,6,4,9,3,6,9,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0,0,0,0,4,3,1,0
MAMIT,KAWRTETHAWVENG,15010101302,GOVT. KAWRTETHAWVENG P/S-II,Department of Education,1,1,1,Primary,Rural,3,796441,40,0,1972,1,4,2,0,0,0,2,5,2,1,4,0,5000,5000,0,0,0,0,0,0,0,2,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9612174873,,,8712919707,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,87,24,92,37,56,1,1980,0,2,0,0,0,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,6,1,3,0,4,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,3,2,1,0
MAMIT,KAWRTETHAWVENG,15010101303,GOVT. KAWRTETHAWVENG P/S-III,Department of Education,1,1,1,Primary,Rural,3,796441,40,0,1995,1,4,2,0,0,0,2,5,2,1,4,0,5000,5000,0,0,0,0,0,0,0,2,2,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9612395970,,,9612319105,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,87,0,92,37,56,1,1995,0,2,0,0,1,0,0,,,,,,,,,5,5,,,,,9,0,0,0,0,7,1,1,3,3,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,4,2,2,0
MAMIT,KAWRTETHAWVENG,15010101304,GOVT. KAWRTETHAWVENG M/S-I,Department of Education,1,4,1,Upper Primary only,Rural,3,796441,40,0,1957,5,8,2,0,0,0,2,5,2,1,3,0,7000,7000,0,0,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9612468090,,,8974052206,,,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,2,0,0,23,86,82,92,37,36,1,1960,0,2,0,0,999,0,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,7,11,15,10,6,7,10,6,0,0,0,0,0,0,0,0,6,3,9,0,9,0,0,0,0,9,4,3,2
MAMIT,KAWRTETHAWVENG,15010101305,GOVT. KAWRTETHAWVENG M/S-II,Department of Education,1,4,1,Upper Primary only,Rural,3,796441,40,0,1988,5,8,2,0,0,0,2,5,2,0,4,0,7000,7000,0,0,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9436199269,,,9862198734,,,0,0,0,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,2,0,0,23,87,58,92,37,33,1,1989,0,2,0,0,1,1,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,7,6,8,6,10,12,0,0,0,0,0,0,0,0,4,5,9,0,9,0,0,0,0,9,4,3,2
MAMIT,KAWRTETHAWVENG,15010101307,GOVT. KAWRTETHAWVENG HIGH SCHOOL,Department of Education,1,8,1,Secondary Only,Rural,3,796441,,,1970,9,10,9,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,8790927501,,,9863117510,,,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,23,52,5,92,22,39,1,0,0,2,0,0,0,0,0,,,,,,,,,2,5,1970,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,30,33,0,0,0,0,5,3,8,0,0,8,0,0,0,8,2,6,0
MAMIT,KAWRTETHAWVENG,15010101308,"PRESBYTERIAN ENGLISH P/S, KAWRTETHAWVENG",Church                                                                     ,12,1,1,Primary,Rural,3,796441,0,0,2013,1,4,1,69,3,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,98,98,98,,,,,,0,0,0,0,,,,8974742920,,,9612714577,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,,,,,,1,2013,,2,0,0,0,0,0,,,,,,,,,0,0,,,,,0,0,0,33,36,12,16,13,11,7,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,6,0,0,0,0,0,6,0,6,0
MAMIT,KAWRTETHAWVENG,15010101309,"PRESBYTERIAN ENGLISH M/S, KAWRTETHAWVENG",Church                                                                     ,12,4,1,Upper Primary only,Rural,3,796441,0,0,2013,5,8,9,0,0,0,9,9,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,19,98,98,98,,,,,,0,0,0,0,,,,8119920705,,,9612876227,,,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,,,,,,,1,2013,,2,0,0,0,0,0,,,,,,,,,0,0,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,2,2,1,2,0,0,0,0,0,0,0,0,3,2,5,0,5,0,0,0,0,5,0,5,0
MAMIT,THAIDAWR,15010101601,THAIDAWR UPS (SSA),SSA                                                                        ,10,4,1,Upper Primary only,Rural,3,796431,75,25,2007,5,8,2,0,0,0,2,5,2,0,4,0,7000,7000,0,0,0,0,0,0,0,0,0,0,25,98,98,98,,,,,,7500,7500,0,0,,,,9862255843,,,8974946181,,,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,23,80,48,92,29,79,1,2007,0,2,0,0,0,20,0,,,,,,,,,5,5,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,3,1,4,0,4,0,0,0,0,4,0,4,0
MAMIT,THAIDAWR,15010101602,THAIDAWR P/S (SSA),SSA                                                                        ,10,1,1,Primary,Rural,3,796441,0,0,2012,1,5,2,0,0,0,2,5,2,0,4,0,5000,5000,0,0,0,0,0,0,0,0,1,0,25,98,98,98,,,,,,7500,7500,0,0,,,,8415061521,,,8974286998,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,1,2012,,2,0,0,20,20,0,,,,,,,,,0,0,,,,,0,0,0,0,0,12,18,4,7,4,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
MAMIT,THAIDAWR,15010101603,SYNOD HOME MISSION P/S THAIDAWR (Pvt.),Pvt. Unaided,5,1,1,Primary,Rural,3,796441,0,0,1979,1,4,2,0,0,0,2,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,25,98,98,98,,,,,,0,0,0,0,,,,8974902094,,,9862244066,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,,,,,,1,1979,,2,0,0,0,20,0,,,,,,,,,0,0,,,,,0,0,0,0,0,30,28,12,11,14,10,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,7,0,0,0,0,0,7,0,7,0
